Numéro du poste,Circonscription,Commune,Etablissement,RNE,Nature,Spécialité,Nb. Cl.,Dont Cl. Spé.,Nb supports mis au mouvement,Nb supports inaccessibles,Total,Dont nb supports vacants,Coords
21331,VAL D'EUROPE,SERRIS,HENRI MATISSE                 ,0772646H,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,1,"(48.8570203, 2.7775334)"
21604,VAL D'EUROPE,SERRIS,PIERRE PERRET                 ,0772848C,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.8547243, 2.7896127)"
21619,VAL D'EUROPE,SERRIS,ROBERT DOISNEAU               ,0772856L,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,1,"(48.8449578, 2.7814398)"
21281,VAL D'EUROPE,SERRIS,VAL D'EUROPE                  ,0772584R,ITIN - (enseignant) 1e degré itinérant spécialisé,G0163 - Accueil primo arrivants,0,0,2,0,2,0,"(48.8567, 2.7855615)"
21282,VAL D'EUROPE,SERRIS,VAL D'EUROPE                  ,0772584R,ITSP - Enseignant 1er degré itinérant spécialisé,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8567, 2.7855615)"
21283,VAL D'EUROPE,SERRIS,VAL D'EUROPE                  ,0772584R,RASE - Réseau d'aide à dominante,G0172 - Rased aide à dominante relationnelle ,0,0,1,0,1,0,"(48.8567, 2.7855615)"
186341,VAL D'EUROPE,SERRIS,HENRI MATISSE                 ,0772646H,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,1,"(48.8570203, 2.7775334)"
211977,VAL D'EUROPE,SERRIS,JEAN DE LA FONTAINE           ,0770269Z,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.8447416, 2.7896464)"
211978,VAL D'EUROPE,SERRIS,JULES VERNE                   ,0772577H,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.85212, 2.7878699)"
211975,VAL D'EUROPE,SERRIS,JULES VERNE                   ,0772579K,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.85212, 2.7878699)"
211976,VAL D'EUROPE,SERRIS,HENRI MATISSE                 ,0772646H,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8570203, 2.7775334)"
211979,VAL D'EUROPE,SERRIS,PIERRE PERRET                 ,0772848C,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8547243, 2.7896127)"
211980,VAL D'EUROPE,SERRIS,ROBERT DOISNEAU               ,0772856L,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8449578, 2.7814398)"
21285,VAL D'EUROPE,SERRIS,VAL D'EUROPE                  ,0772584R,TS - Titulaire de secteur,G0000 - Sans spécialité,0,0,2,0,2,1,"(48.8567, 2.7855615)"
21265,VAL D'EUROPE,SERRIS,JULES VERNE                   ,0772577H,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.85212, 2.7878699)"
141767,PONTAULT COMBAULT,SERVON,LA BUTTE AUX BERGERS          ,0771469D,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.7151265, 2.5895866)"
19936,PONTAULT COMBAULT,SERVON,LA BUTTE AUX BERGERS          ,0771469D,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,9,0,9,0,"(48.7151265, 2.5895866)"
19937,PONTAULT COMBAULT,SERVON,LA BUTTE AUX BERGERS          ,0771469D,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.7151265, 2.5895866)"
211981,PONTAULT COMBAULT,SERVON,LA BUTTE AUX BERGERS          ,0771469D,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.7151265, 2.5895866)"
18379,LA FERTE SOUS JOUARRE,SIGNY SIGNETS,,0770322G,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.9276665, 3.0677604)"
18380,LA FERTE SOUS JOUARRE,SIGNY SIGNETS,,0770322G,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.9276665, 3.0677604)"
18097,DAMMARIE-LES-LYS,SIVRY COURTRY,BELLAMY                       ,0770169R,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.5276251, 2.7523039)"
18098,DAMMARIE-LES-LYS,SIVRY COURTRY,BELLAMY                       ,0770169R,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5276251, 2.7523039)"
18099,DAMMARIE-LES-LYS,SIVRY COURTRY,BELLAMY                       ,0770169R,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.5276251, 2.7523039)"
211982,DAMMARIE-LES-LYS,SIVRY COURTRY,BELLAMY                       ,0770169R,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5276251, 2.7523039)"
20938,MONTEREAU,SOGNOLLES EN MONTOIS,,0772176X,DE - Directeur d'école,D0000 - Direction,1,0,1,0,1,0,"(48.510802, 3.166401)"
19494,COMBS LA VILLE,SOIGNOLLES EN BRIE,,0771122B,DE - Directeur d'école,D0000 - Direction,8,0,1,0,1,1,"(48.6533651, 2.7007485)"
19495,COMBS LA VILLE,SOIGNOLLES EN BRIE,,0771122B,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.6533651, 2.7007485)"
19496,COMBS LA VILLE,SOIGNOLLES EN BRIE,,0771122B,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.6533651, 2.7007485)"
211983,COMBS LA VILLE,SOIGNOLLES EN BRIE,,0771122B,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.6533651, 2.7007485)"
19205,PROVINS,SOISY BOUY,,0770803E,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.5100301, 3.2891098)"
19206,PROVINS,SOISY BOUY,,0770803E,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.5100301, 3.2891098)"
18009,OZOIR LA FERRIERE,SOLERS,LOUIS ARAGON                  ,0770111C,DE - Directeur d'école,D0000 - Direction,7,0,1,0,1,0,"(48.6552297, 2.7129027)"
18010,OZOIR LA FERRIERE,SOLERS,LOUIS ARAGON                  ,0770111C,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.6552297, 2.7129027)"
18011,OZOIR LA FERRIERE,SOLERS,LOUIS ARAGON                  ,0770111C,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,1,3,0,"(48.6552297, 2.7129027)"
19912,NEMOURS,SOUPPES SUR LOING,LE BOULAY                     ,0771460U,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.1869173, 2.7396678)"
19915,NEMOURS,SOUPPES SUR LOING,CENTRE                        ,0771461V,DE - Directeur d'école,D0000 - Direction,8,1,1,0,1,0,"(48.181428, 2.7303901)"
19991,NEMOURS,SOUPPES SUR LOING,LE BOULAY                     ,0771502P,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.1869173, 2.7396678)"
20849,NEMOURS,SOUPPES SUR LOING,CARNOT                        ,0772121M,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.183253, 2.7336242)"
19913,NEMOURS,SOUPPES SUR LOING,LE BOULAY                     ,0771460U,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,5,0,5,0,"(48.1869173, 2.7396678)"
19916,NEMOURS,SOUPPES SUR LOING,CENTRE                        ,0771461V,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.181428, 2.7303901)"
19992,NEMOURS,SOUPPES SUR LOING,LE BOULAY                     ,0771502P,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,1,3,0,"(48.1869173, 2.7396678)"
20850,NEMOURS,SOUPPES SUR LOING,CARNOT                        ,0772121M,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.183253, 2.7336242)"
19917,NEMOURS,SOUPPES SUR LOING,CENTRE                        ,0771461V,RASE - Réseau d'aide à dominante,G0173 - Rased aide à dominante pédagogique,0,0,1,0,1,0,"(48.181428, 2.7303901)"
211985,NEMOURS,SOUPPES SUR LOING,LE BOULAY                     ,0771460U,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.1869173, 2.7396678)"
211986,NEMOURS,SOUPPES SUR LOING,CENTRE                        ,0771461V,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.181428, 2.7303901)"
211984,NEMOURS,SOUPPES SUR LOING,CARNOT                        ,0772121M,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.183253, 2.7336242)"
186343,NEMOURS,SOUPPES SUR LOING,CENTRE                        ,0771461V,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.181428, 2.7303901)"
19372,PROVINS,SOURDUN,,0770913Z,DE - Directeur d'école,D0000 - Direction,6,1,1,0,1,0,"(48.5308418, 3.3715353)"
19373,PROVINS,SOURDUN,,0770913Z,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,2,0,2,1,"(48.5308418, 3.3715353)"
19374,PROVINS,SOURDUN,,0770913Z,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.5308418, 3.3715353)"
19375,PROVINS,SOURDUN,,0770913Z,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,0,1,1,0,"(48.5308418, 3.3715353)"
18223,COULOMMIERS,ST AUGUSTIN,,0770242V,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.0678415, -3.915321)"
20362,COULOMMIERS,ST AUGUSTIN,,0771718Z,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.0678415, -3.915321)"
18224,COULOMMIERS,ST AUGUSTIN,,0770242V,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,2,1,3,0,"(48.0678415, -3.915321)"
20363,COULOMMIERS,ST AUGUSTIN,,0771718Z,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.0678415, -3.915321)"
211918,COULOMMIERS,ST AUGUSTIN,,0771718Z,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.0678415, -3.915321)"
18466,COULOMMIERS,ST BARTHELEMY,,0770364C,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(43.3235354, 5.3911482)"
166354,COULOMMIERS,ST BARTHELEMY,,0770364C,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(43.3235354, 5.3911482)"
19200,PROVINS,ST BRICE,,0770798Z,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(45.6873103, -0.2769027)"
19201,PROVINS,ST BRICE,,0770798Z,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(45.6873103, -0.2769027)"
19202,PROVINS,ST BRICE,,0770798Z,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(45.6873103, -0.2769027)"
19223,COULOMMIERS,ST CYR SUR MORIN,MAC ORLAN                     ,0770817V,DE - Directeur d'école,D0000 - Direction,6,0,1,0,1,0,"(48.9074339, 3.180662)"
21147,COULOMMIERS,ST CYR SUR MORIN,LES PETITS AVENTURIERS        ,0772344E,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.9070622, 3.1829947)"
19224,COULOMMIERS,ST CYR SUR MORIN,MAC ORLAN                     ,0770817V,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,1,5,0,"(48.9074339, 3.180662)"
21148,COULOMMIERS,ST CYR SUR MORIN,LES PETITS AVENTURIERS        ,0772344E,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,0,"(48.9070622, 3.1829947)"
211921,COULOMMIERS,ST CYR SUR MORIN,MAC ORLAN                     ,0770817V,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.9074339, 3.180662)"
211920,COULOMMIERS,ST CYR SUR MORIN,LES PETITS AVENTURIERS        ,0772344E,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,1,"(48.9070622, 3.1829947)"
21107,COULOMMIERS,ST DENIS LES REBAIS,LES ALJARDS                   ,0772300G,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.841877, 3.1977252)"
21108,COULOMMIERS,ST DENIS LES REBAIS,LES ALJARDS                   ,0772300G,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,1,"(48.841877, 3.1977252)"
19380,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MOULIN CLAIR                  ,0770957X,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.530822, 2.5488467)"
174796,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALBERT CAMUS                  ,0772833L,DCOM - Compensation décharge de directeur,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5284908, 2.5431507)"
18927,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES GRANDS CEDRES             ,0770630S,DE - Directeur d'école,D0000 - Direction,7,0,1,0,1,0,"(48.5295529, 2.5170274)"
18930,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALPHONSE FERCOT               ,0770632U,DE - Directeur d'école,D0000 - Direction,9,0,1,0,1,0,"(48.5574334, 2.530812)"
19381,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MOULIN CLAIR                  ,0770957X,DE - Directeur d'école,D0000 - Direction,14,1,0,1,1,0,"(48.530822, 2.5488467)"
19910,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES GRANDS CEDRES             ,0771459T,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.5295529, 2.5170274)"
20386,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALPHONSE FERCOT               ,0771772H,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.5574334, 2.530812)"
20508,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES BORDES                    ,0771854X,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.5361215, 2.5273471)"
21383,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MARIE CURIE                   ,0772673M,DE - Directeur d'école,D0000 - Direction,9,1,1,0,1,0,"(48.52315, 2.5455278)"
21570,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALBERT CAMUS                  ,0772833L,DE - Directeur d'école,D0000 - Direction,13,0,0,1,1,0,"(48.5284908, 2.5431507)"
21574,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,SAINT EXUPERY                 ,0772834M,DE - Directeur d'école,D0000 - Direction,9,0,1,0,1,0,"(48.5284038, 2.5389743)"
18928,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES GRANDS CEDRES             ,0770630S,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.5295529, 2.5170274)"
18931,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALPHONSE FERCOT               ,0770632U,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,7,0,7,0,"(48.5574334, 2.530812)"
19382,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MOULIN CLAIR                  ,0770957X,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,9,0,9,0,"(48.530822, 2.5488467)"
21384,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MARIE CURIE                   ,0772673M,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.52315, 2.5455278)"
21571,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALBERT CAMUS                  ,0772833L,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,6,1,7,1,"(48.5284908, 2.5431507)"
21575,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,SAINT EXUPERY                 ,0772834M,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,7,1,8,1,"(48.5284038, 2.5389743)"
19383,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MOULIN CLAIR                  ,0770957X,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,1,3,0,"(48.530822, 2.5488467)"
19911,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES GRANDS CEDRES             ,0771459T,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.5295529, 2.5170274)"
20387,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALPHONSE FERCOT               ,0771772H,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,2,"(48.5574334, 2.530812)"
20509,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES BORDES                    ,0771854X,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.5361215, 2.5273471)"
21385,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MARIE CURIE                   ,0772673M,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.52315, 2.5455278)"
21572,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALBERT CAMUS                  ,0772833L,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,5,0,5,1,"(48.5284908, 2.5431507)"
172096,PEI,ST FARGEAU PONTHIERRY,FRANCOIS VILLON               ,0771517F,REF - Enseignant 1e degré référent,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.523964, 2.5432483)"
211922,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,ALPHONSE FERCOT               ,0771772H,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5574334, 2.530812)"
211923,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,LES BORDES                    ,0771854X,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5361215, 2.5273471)"
211925,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MARIE CURIE                   ,0772673M,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.52315, 2.5455278)"
18934,PEI,ST FARGEAU PONTHIERRY,,0770635X,UEE - Unité d'enseignement élémentaire,G0176 - Ulis ue troubles fonctions cognitives,0,0,3,3,6,0,"(48.4631507, 2.4935092)"
18935,PEI,ST FARGEAU PONTHIERRY,,0770635X,UEE - Unité d'enseignement élémentaire,G0177 - Ulis ue troubles fonctions motrices et maladies invalidantes,0,0,5,0,5,0,"(48.4631507, 2.4935092)"
215943,PEI,ST FARGEAU PONTHIERRY,,0770635X,UEM - Unité d'enseignement maternelle,G0176 - Ulis ue troubles fonctions cognitives,0,0,0,1,1,0,"(48.4631507, 2.4935092)"
211924,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MOULIN CLAIR                  ,0770957X,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.530822, 2.5488467)"
21387,LE MEE-SUR-SEINE,ST FARGEAU PONTHIERRY,MARIE CURIE                   ,0772673M,ULEC - Ulis école,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,1,"(48.52315, 2.5455278)"
18269,LA FERTE SOUS JOUARRE,ST FIACRE,LA PIERRE A POLIR             ,0770265V,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(48.9219814, 2.9530321)"
18270,LA FERTE SOUS JOUARRE,ST FIACRE,LA PIERRE A POLIR             ,0770265V,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,1,"(48.9219814, 2.9530321)"
18985,MONTEREAU,ST GERMAIN LAVAL,COURBETON                     ,0770666F,DE - Directeur d'école,D0000 - Direction,7,0,1,0,1,0,"(48.4028733, 2.9857551)"
20525,MONTEREAU,ST GERMAIN LAVAL,LES MURIERS                   ,0771864H,DE - Directeur d'école,D0000 - Direction,4,0,1,0,1,0,"(48.3988493, 2.9844321)"
18986,MONTEREAU,ST GERMAIN LAVAL,COURBETON                     ,0770666F,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,6,0,6,0,"(48.4028733, 2.9857551)"
20526,MONTEREAU,ST GERMAIN LAVAL,LES MURIERS                   ,0771864H,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,3,0,3,0,"(48.3988493, 2.9844321)"
211926,MONTEREAU,ST GERMAIN LAVAL,COURBETON                     ,0770666F,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4028733, 2.9857551)"
18872,MELUN,ST GERMAIN LAXIS,GABRIELLE COLETTE             ,0770593B,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(48.5817743, 2.7089999)"
18873,MELUN,ST GERMAIN LAXIS,GABRIELLE COLETTE             ,0770593B,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.5817743, 2.7089999)"
19226,COULOMMIERS,ST GERMAIN SOUS DOUE,LA SOURCE                     ,0770822A,DE - Directeur d'école,D0000 - Direction,3,0,1,0,1,0,"(48.8521413, 3.1424526)"
19227,COULOMMIERS,ST GERMAIN SOUS DOUE,LA SOURCE                     ,0770822A,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,2,0,2,2,"(48.8521413, 3.1424526)"
18936,FONTAINEBLEAU,ST GERMAIN SUR ECOLE,ECU                           ,0770637Z,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(48.4748337, 2.5078366)"
18937,FONTAINEBLEAU,ST GERMAIN SUR ECOLE,ECU                           ,0770637Z,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.4748337, 2.5078366)"
20108,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771561D,DE - Directeur d'école,D0000 - Direction,10,0,1,0,1,0,"(48.8852636, 2.845231)"
20208,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771610G,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.8852636, 2.845231)"
20109,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771561D,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,9,0,9,0,"(48.8852636, 2.845231)"
20209,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771610G,ECMA - Enseignant classe préélémentaire,G0000 - Sans spécialité,0,0,4,0,4,0,"(48.8852636, 2.845231)"
166355,PEI,ST GERMAIN SUR MORIN,ST GERMAIN                    ,0772714G,REF - Enseignant 1e degré référent,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.8856404, 2.8456883)"
211928,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771561D,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,1,"(48.8852636, 2.845231)"
211927,VAL D'EUROPE,ST GERMAIN SUR MORIN,L'ORME AUX LOUPS              ,0771610G,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,1,"(48.8852636, 2.845231)"
21421,PEI,ST GERMAIN SUR MORIN,ST GERMAIN                    ,0772714G,ULCG - Ulis collège,G0176 - Ulis ue troubles fonctions cognitives,0,0,1,0,1,0,"(48.8856404, 2.8456883)"
19203,PROVINS,ST HILLIERS,,0770801C,DE - Directeur d'école,D0000 - Direction,2,0,1,0,1,0,"(48.6211725, 3.2584283)"
19204,PROVINS,ST HILLIERS,,0770801C,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.6211725, 3.2584283)"
211929,PROVINS,ST HILLIERS,,0770801C,TR - Titulaire remplaçant,G0000 - Sans spécialité,0,0,1,0,1,0,"(48.6211725, 3.2584283)"
18384,LA FERTE SOUS JOUARRE,ST JEAN LES DEUX JUMEAUX,DU MOULIN ROMPU               ,0770325K,DE - Directeur d'école,D0000 - Direction,5,0,1,0,1,0,"(48.9518105, 3.01868)"
18385,LA FERTE SOUS JOUARRE,ST JEAN LES DEUX JUMEAUX,DU MOULIN ROMPU               ,0770325K,ECEL - Enseignant classe élémentaire,G0000 - Sans spécialité,0,0,3,0,3,1,"(48.9518105, 3.01868)"
